model;year;horse_power;manufacturer_id
djebel 250xc;2008;29.5;4
dl 1000 v-strom;2002;;4
dl 1000 v-strom;2003;98.0;4
dr 100;1985;;4
dr 100;1987;;4
dr 125;1991;12.0;4
dr 125;1992;12.0;4
dr 125 s;1982;10.0;4
dr 125 s;1983;10.0;4
dr 125 se;1997;12.0;4
dr 125 se;1998;12.0;4
dr 125 se;2000;12.0;4
dr 125 se;2001;12.0;4
dr 125 sm;2010;;4
dr 125sm;2011;;4
dr 200 se;2002;;4
dr 200 se;2003;;4
dr 200 se;2004;;4
dr 200 se;2005;;4
dr 200 se;2006;;4
dr 200 se;2007;;4
dr 250 s;1982;17.0;4
dr 250 s;1983;17.0;4
dr 250 s;1984;17.0;4
dr 250 s;1985;17.0;4
dr 250 s;1986;17.0;4
dr 250 s;1987;17.0;4
dr 350 s;1990;27.0;4
dr 350 s;1991;27.0;4
dr 350 s;1995;30.0;4
dr 350 se;1996;30.1;4
dr 350 se;1997;30.0;4
dr 350 se;1998;29.0;4
dr 350 se;1999;30.0;4
dr 350 se;2000;29.0;4
dr 350 shc;1992;27.0;4
dr 400 s;1980;27.0;4
dr 400 s;1981;27.0;4
dr 500 s;1982;27.0;4
dr 500 s;1983;27.0;4
dr 600 r dakar;1987;44.0;4
dr 600 r dakar;1988;44.0;4
dr 600 r dakar;1989;45.0;4
dr 600 r dakar (reduced effect);1989;27.0;4
dr 600 s;1984;45.0;4
dr 600 s;1985;45.0;4
dr 600 s;1986;27.0;4
dr 600 s;1987;45.0;4
dr 600 s;1988;27.0;4
dr 600 s;1989;45.0;4
dr 600 s (reduced effect);1985;27.0;4
dr 650;2016;;4
dr 650 r dakar;1990;45.0;4
dr 650 r dakar;1991;45.0;4
dr 650 r dakar;1992;45.0;4
dr 650 r dakar (reduced effect);1990;27.0;4
dr 650 r dakar (reduced effect);1991;27.0;4
dr 650 r dakar (reduced effect);1992;27.0;4
dr 650 rs;1990;46.0;4
dr 650 rs;1991;46.0;4
dr 650 rs;1992;27.0;4
dr 650 rs (reduced effect);1990;27.0;4
dr 650 rs (reduced effect);1991;27.0;4
dr 650 rse;1991;46.0;4
dr 650 rse;1992;46.0;4
dr 650 rse;1995;46.0;4
dr 650 rse;1996;43.8;4
dr 650 se;1996;43.8;4
dr 650 se;1997;44.0;4
dr 650 se;1998;42.0;4
dr 650 se;1999;44.0;4
dr 650 se;2000;42.0;4
dr 650 se;2001;44.0;4
dr 650 se;2002;;4
dr 650 se;2003;43.0;4
dr 650 se;2005;;4
dr 650 se;2006;;4
dr 650 se;2007;;4
dr 650 se;2020;;4
dr 650 se;2022;;4
dr 800 s;1996;53.4;4
dr 800 s;1997;50.0;4
dr 800 s;1998;50.0;4
dr 800 s big;1999;50.0;4
dr big 750 s;1988;50.0;4
dr big 750 s;1989;50.0;4
dr big 750 s (reduced effect);1989;27.0;4
dr big 800 s;1990;50.0;4
dr big 800 s;1991;50.0;4
dr big 800 s;1992;50.0;4
dr big 800 s (reduced effect);1990;27.0;4
dr big 800 s (reduced effect);1991;27.0;4
dr-125sm;2009;;4
dr-z 110;2003;;4
dr-z 110;2005;;4
dr-z 125;2002;;4
dr-z 125;2003;;4
dr-z 125;2005;;4
dr-z 125;2006;;4
dr-z 125;2007;;4
dr-z 125 l;2002;;4
dr-z 125 l;2003;;4
dr-z 125 l;2005;;4
dr-z 125 l;2006;;4
dr-z 125 l;2007;11.8;4
dr-z 250;2002;;4
dr-z 250;2003;;4
dr-z 250;2004;;4
dr-z 250;2005;;4
dr-z 250;2006;;4
dr-z 250;2007;;4
dr-z 400;2002;;4
dr-z 400;2003;;4
dr-z 400 e;2000;50.0;4
dr-z 400 e;2002;;4
dr-z 400 e;2003;48.0;4
dr-z 400 e;2004;;4
dr-z 400 e;2005;;4
dr-z 400 e;2006;;4
dr-z 400 e;2007;;4
dr-z 400 s;2000;40.0;4
dr-z 400 s;2001;40.0;4
dr-z 400 s;2002;;4
dr-z 400 s;2003;;4
dr-z 400 s;2005;;4
dr-z 400 s;2006;;4
dr-z 400 s;2007;;4
dr-z 400 sm;2005;;4
dr-z 400 sm;2006;;4
dr-z 400 sm;2007;;4
dr-z125;2008;;4
dr-z125;2009;;4
dr-z125;2010;;4
dr-z125;2011;;4
dr-z125;2012;;4
dr-z125;2013;;4
dr-z125;2014;;4
dr-z125;2021;;4
dr-z125;2022;;4
dr-z125l;2008;;4
dr-z125l;2009;;4
dr-z125l;2010;;4
dr-z125l;2012;;4
dr-z125l;2013;;4
dr-z125l;2014;;4
dr-z125l;2015;;4
dr-z125l;2016;;4
dr-z125l;2017;;4
dr-z125l;2018;12.0;4
dr-z125l;2019;;4
dr-z125l;2020;;4
dr-z125l;2021;;4
dr-z125l;2022;;4
dr-z250;2017;;4
dr-z250;2018;;4
dr-z250;2019;;4
dr-z400e;2010;;4
dr-z400e;2011;;4
dr-z400e;2021;;4
dr-z400s;2004;;4
dr-z400s;2008;;4
dr-z400s;2009;;4
dr-z400s;2010;;4
dr-z400s;2011;;4
dr-z400s;2012;;4
dr-z400s;2013;;4
dr-z400s;2014;;4
dr-z400s;2015;;4
dr-z400s;2016;;4
dr-z400s;2017;;4
dr-z400s;2018;;4
dr-z400s;2019;;4
dr-z400s;2020;;4
dr-z400s;2021;;4
dr-z400s;2022;;4
dr-z400sm;2008;;4
dr-z400sm;2009;;4
dr-z400sm;2010;;4
dr-z400sm;2011;;4
dr-z400sm;2013;;4
dr-z400sm;2014;;4
dr-z400sm;2015;;4
dr-z400sm;2016;;4
dr-z400sm;2017;;4
dr-z400sm;2018;;4
dr-z400sm;2019;;4
dr-z400sm;2020;;4
dr-z400sm;2021;;4
dr-z400sm;2022;;4
dr-z50;2012;3.9;4
dr-z50;2014;3.9;4
dr-z50;2015;3.9;4
dr-z50;2016;3.9;4
dr-z50;2019;;4
dr-z50;2020;;4
dr-z70;2008;;4
dr-z70;2009;;4
dr-z70;2010;;4
dr-z70;2011;;4
dr-z70;2013;;4
dr-z70;2014;;4
dr-z70;2015;;4
dr-z70;2016;;4
dr-z70;2017;;4
dr-z70;2018;;4
dr125sm;2012;;4
dr125sm;2013;;4
dr125sm;2014;10.9;4
dr150;2021;12.2;4
dr200;2016;;4
dr200s;2015;;4
dr200s;2016;;4
dr200s;2017;;4
dr200s;2018;;4
dr200s;2019;;4
dr200s;2020;;4
dr200se;2008;;4
dr200se;2009;;4
dr200se;2010;;4
dr200se;2011;;4
dr200se;2013;;4
dr200se;2014;;4
dr200se;2015;;4
dr200se;2016;;4
dr200se;2017;;4
dr650s;2015;;4
dr650s;2016;;4
dr650s;2017;;4
dr650s;2018;;4
dr650s;2019;;4
dr650s;2020;;4
dr650s;2021;;4
dr650s;2022;;4
dr650se;2008;;4
dr650se;2009;;4
dr650se;2010;;4
dr650se;2011;;4
dr650se;2012;;4
dr650se;2013;;4
dr650se;2014;;4
dr650se;2015;;4
dr650se;2016;;4
dr650se;2017;;4
dr650se;2021;;4
drx 200;2016;;4
ds 125;1979;;4
ds 80;1988;;4
ecstar gsx-rr;2021;236.0;4
fx650;1999;;4
fxr 150;2001;20.1;4
gd 110;2013;;4
gd 110;2014;;4
gd110;2016;;4
gd110;2017;8.1;4
gd110;2020;8.1;4
gixxer;2015;14.8;4
gixxer;2016;14.8;4
gixxer;2017;14.8;4
gixxer;2018;14.8;4
gixxer 250;2021;26.0;4
gixxer 250;2022;26.5;4
gixxer sf;2015;14.8;4
gixxer sf;2016;14.8;4
gixxer sf;2017;14.8;4
gixxer sf;2022;13.6;4
gixxer sf 250;2020;26.5;4
gixxer sf 250;2021;26.3;4
gixxer sf 250;2022;26.5;4
gixxer sf sp;2017;14.8;4
gixxer sp;2017;14.8;4
gladius;2010;;4
gladius;2011;72.0;4
gladius;2012;72.0;4
gladius;2014;72.0;4
gladius 400;2010;;4
gladius 400;2011;55.0;4
gladius 400;2017;55.0;4
gladius 400 abs;2010;;4
gladius 400 abs;2014;55.0;4
gladius 400 abs;2015;55.0;4
gladius 400 abs;2016;55.0;4
gladius 650;2014;;4
gladius 650 abs;2015;72.0;4
gladius 650 abs;2016;72.0;4
gn 125;1997;12.0;4
gn 125;1998;12.0;4
gn 125;1999;11.0;4
gn 125;2016;;4
gn 125;2017;;4
gn 125;2022;;4
gn 250;1995;22.0;4
gn 250;1996;20.6;4
gn 250;1997;17.0;4
gn 250 e;1988;17.0;4
gn 250 e;1989;17.0;4
gn 250 e;1990;17.0;4
gn 250 e;1991;17.0;4
gn 250 e;1992;17.0;4
gn 400 l;1981;27.0;4
gn 400 td;1980;27.0;4
gn 400 td;1981;27.0;4
gn250;1987;25.0;4
gnx 250 e;1982;17.0;4
gnx 250 e;1983;17.0;4
gnx 250 e;1984;17.0;4
gnx 250 e;1985;17.0;4
gnx 250 e;1987;17.0;4
gp 125;1978;10.0;4
gp 125;1979;10.0;4
gp 125;1981;9.6;4
gr 650;1983;50.0;4
gr 650;1988;50.0;4
gr 650;1989;50.0;4
gr 650 x;1984;50.0;4
gr 650 x;1986;50.0;4
gr 650 x;1987;50.0;4
grass tracker;2005;;4
grass tracker;2014;18.8;4
grass tracker;2015;18.8;4
grass tracker big boy;2005;20.1;4
grass tracker big boy;2016;19.0;4
grasstracker;2002;20.0;4
grasstracker;2012;18.8;4
grasstracker;2016;18.8;4
grasstracker bigboy;2002;20.0;4
grasstracker bigboy;2008;20.1;4
grasstracker bigboy;2011;18.8;4
grasstracker bigboy;2012;18.8;4
grasstracker bigboy 10th anniversary;2012;18.8;4
gs 1000;1978;90.0;4
gs 1000 e;1979;90.0;4
gs 1000 e;1980;90.0;4
gs 1000 e;1981;90.0;4
gs 1000 g;1980;90.0;4
gs 1000 g;1981;90.0;4
gs 1000 gl;1981;90.0;4
gs 1000 l;1979;90.0;4
gs 1000 l;1980;90.0;4
gs 1000 l;1981;90.0;4
gs 1000 s;1980;90.0;4
gs 1000 s;1981;90.0;4
gs 1100 e;1981;100.0;4
gs 1100 g;1985;94.0;4
gs 1100 g;1986;94.0;4
gs 1100 g;1987;94.0;4
gs 1100 g;1988;94.0;4
gs 1200 ss;2002;100.0;4
gs 125;2016;12.0;4
gs 125;2017;12.0;4
gs 125 es;1997;12.0;4
gs 125 es;1998;12.0;4
gs 125 es;1999;14.0;4
gs 125 esf;1989;13.3;4
gs 125 esz;1982;13.5;4
gs 250 fws;1984;;4
gs 250 t;1980;;4
gs 400;1976;36.0;4
gs 400;1977;27.0;4
gs 400 e;1978;27.0;4
gs 400 e;1979;27.0;4
gs 400 e;1981;27.0;4
gs 400 t;1981;27.0;4
gs 400 t;1982;27.0;4
gs 450 e;1981;27.0;4
gs 450 e;1988;27.0;4
gs 450 l;1980;27.0;4
gs 450 l;1981;42.0;4
gs 450 l;1982;42.0;4
gs 450 l;1985;27.0;4
gs 450 l;1986;27.0;4
gs 450 l;1987;27.0;4
gs 450 l;1988;27.0;4
gs 450 l (reduced effect);1981;27.0;4
gs 450 s;1981;27.0;4
gs 450 s;1988;42.0;4
gs 450 t;1981;42.0;4
gs 450 t;1982;42.0;4
gs 50;2008;5.0;4
gs 500;1998;45.0;4
gs 500;2002;;4
gs 500;2006;52.0;4
gs 500;2016;;4
gs 500 e;1979;27.0;4
gs 500 e;1980;27.0;4
gs 500 e;1989;46.0;4
gs 500 e;1990;46.0;4
gs 500 e;1991;46.0;4
gs 500 e;1992;46.0;4
gs 500 e;1993;46.0;4
gs 500 e;1995;45.0;4
gs 500 e;1996;42.5;4
gs 500 e;1997;45.0;4
gs 500 e;1999;45.0;4
gs 500 e;2000;47.0;4
gs 500 e;2001;34.0;4
gs 500 e;2003;51.3;4
gs 500 e (reduced effect);1981;27.0;4
gs 500 e (reduced effect);1990;27.0;4
gs 500 e (reduced effect);1991;27.0;4
gs 500 e (reduced effect);1992;27.0;4
gs 500 f;2004;;4
gs 500 f;2005;;4
gs 500 f;2006;;4
gs 500 f;2007;;4
gs 550;1977;49.0;4
gs 550 e;1978;49.0;4
gs 550 e;1979;49.0;4
gs 550 e;1981;50.0;4
gs 550 e red suzi;1981;50.0;4
gs 550 l;1979;48.0;4
gs 550 l;1980;48.0;4
gs 550 l;1981;48.0;4
gs 550 l;1983;;4
gs 550 l;1986;68.0;4
gs 550 m katana;1981;50.0;4
gs 550 m katana;1982;50.0;4
gs 550 t;1981;50.0;4
gs 650 g katana;1981;73.0;4
gs 650 g katana;1982;73.0;4
gs 650 g katana;1983;73.0;4
gs 700 e/es;1985;80.0;4
gs 750;1976;63.0;4
gs 750;1977;63.0;4
gs 750 e;1978;63.0;4
gs 750 e;1979;63.0;4
gs 750 e;1981;63.0;4
gs 750 l;1979;63.0;4
gs 750 t;1982;;4
gs 850 g;1979;78.0;4
gs 850 g;1980;78.0;4
gs 850 g;1981;78.0;4
gs 850 g;1984;80.0;4
gs 850 g;1985;80.0;4
gs 850 g;1986;80.0;4
gs 850 g;1987;80.0;4
gs 850 g;1988;80.0;4
gs 850 l;1980;79.0;4
gs 850 l;1981;79.0;4
gs 850 l;1983;79.1;4
gs-r;2016;;4
gs1100gk;1982;94.0;4
gs150r;2014;13.8;4
gs450;1984;42.0;4
gs500;2009;;4
gs500;2014;;4
gs500f;2008;;4
gs500f;2009;;4
gs500f;2010;;4
gs500f;2011;;4
gs500f;2014;;4
gsf 1200 bandit;2001;98.0;4
gsf 1200 bandit;2002;;4
gsf 1200 bandit;2003;;4
gsf 1200 bandit s;2001;98.0;4
gsf 1200 n bandit;1996;100.0;4
gsf 1200 n bandit;1997;98.0;4
gsf 1200 n bandit;1998;98.0;4
gsf 1200 n bandit;2000;98.0;4
gsf 1200 s bandit;1996;100.0;4
gsf 1200 s bandit;1997;98.0;4
gsf 1200 s bandit;1998;98.0;4
gsf 1200 s bandit;2000;98.0;4
gsf 1200 s bandit;2002;;4
gsf 1200 s bandit;2003;98.0;4
gsf 1200 sa bandit;1999;98.0;4
gsf 250 v bandit;2000;45.0;4
gsf 400 bandit;1997;59.0;4
gsf 600 bandit;1999;78.0;4
gsf 600 bandit;2000;78.0;4
gsf 600 bandit;2001;78.0;4
gsf 600 n bandit;1996;74.0;4
gsf 600 n bandit;1997;78.0;4
gsf 600 n bandit;1998;78.0;4
gsf 600 n bandit;2002;;4
gsf 600 n bandit;2003;77.5;4
gsf 600 s bandit;1995;78.0;4
gsf 600 s bandit;1996;74.0;4
gsf 600 s bandit;1997;78.0;4
gsf 600 s bandit;1998;78.0;4
gsf 600 s bandit;2000;78.0;4
gsf 600 s bandit;2001;78.0;4
gsf 600 s bandit;2002;;4
gsf 600 s bandit;2003;77.5;4
gsf1250s bandit;2009;;4
gsf1250s bandit abs;2009;;4
gsr 400;2008;52.3;4
gsr 400;2011;60.4;4
gsr 400;2012;61.0;4
gsr 400 abs;2008;52.3;4
gsr 400 abs;2014;61.0;4
gsr 400 abs;2015;61.0;4
gsr 400 abs;2016;61.0;4
gsr 600;2006;98.0;4
gsr 600;2007;98.0;4
gsr 600;2010;90.0;4
gsr 750;2011;;4
gsr 750;2012;;4
gsr 750;2017;106.0;4
gsr 750 abs;2016;106.0;4
gsr250;2014;;4
gsr250;2015;24.4;4
gsr250;2016;24.0;4
gsr250;2018;24.0;4
gsr250f;2015;24.4;4
gsr250f;2016;24.4;4
gsr250s;2014;24.0;4
gsr250s;2015;24.0;4
gsr250s;2016;24.0;4
gsr600;2009;90.0;4
gsr750;2013;;4
gsr750;2014;;4
gsr750;2015;106.0;4
gsr750;2016;106.0;4
gsr750 abs;2013;;4
gsr750 abs;2014;;4
gsr750 abs;2015;106.0;4
gsr750 abs motogp;2016;106.0;4
gsr750 abs motogp;2017;106.0;4
gsr750z;2016;106.0;4
gsr750z abs;2015;106.0;4
gsr750z abs;2016;106.0;4
gsx 1100 e;1982;100.0;4
gsx 1100 e;1983;100.0;4
gsx 1100 e;1985;100.0;4
gsx 1100 e;1986;100.0;4
gsx 1100 ef;1985;100.0;4
gsx 1100 ef;1986;122.0;4
gsx 1100 ef;1987;122.0;4
gsx 1100 ef (reduced effect);1986;100.0;4
gsx 1100 ef (reduced effect);1987;100.0;4
gsx 1100 es;1982;100.0;4
gsx 1100 es;1983;100.0;4
gsx 1100 es;1986;100.0;4
gsx 1100 f;1988;136.0;4
gsx 1100 f;1989;136.0;4
gsx 1100 f;1990;136.0;4
gsx 1100 f;1991;136.0;4
gsx 1100 f;1992;136.0;4
gsx 1100 f;1993;136.0;4
gsx 1100 f;1995;136.0;4
gsx 1100 f (reduced effect);1988;100.0;4
gsx 1100 f (reduced effect);1989;100.0;4
gsx 1100 f (reduced effect);1990;100.0;4
gsx 1100 f (reduced effect);1992;100.0;4
gsx 1100 fr;1994;136.0;4
gsx 1100 g;1991;100.0;4
gsx 1100 g;1992;100.0;4
gsx 1100 l;1981;100.0;4
gsx 1100 s katana;1981;100.0;4
gsx 1100 s katana;1982;100.0;4
gsx 1100 s katana;1983;100.0;4
gsx 1100 s katana;1984;100.0;4
gsx 1200;1999;98.0;4
gsx 1200;2000;98.0;4
gsx 1250 fa traveller;2010;;4
gsx 1300 r hayabusa;1999;175.0;4
gsx 1300 r hayabusa;2001;175.0;4
gsx 1300 r hayabusa;2002;;4
gsx 1300 r hayabusa;2003;175.0;4
gsx 1300 r hayabusa;2004;;4
gsx 1300 r hayabusa;2005;;4
gsx 1300 r hayabusa limited;2004;;4
gsx 1400;2002;100.0;4
gsx 1400;2003;106.0;4
gsx 1400;2005;74.0;4
gsx 1400;2006;104.0;4
gsx 1400;2008;99.2;4
gsx 1400 special edition;2008;99.2;4
gsx 250;1980;27.0;4
gsx 250 e;1981;27.0;4
gsx 250 e;1982;17.0;4
gsx 250 e;1983;17.0;4
gsx 250 e black hawk;1981;27.0;4
gsx 250 fx;2005;38.9;4
gsx 250 ssn katana;1992;38.9;4
gsx 250 traditional;1986;36.2;4
gsx 400;1980;27.0;4
gsx 400 e;1981;27.0;4
gsx 400 e;1982;27.0;4
gsx 400 e;1983;27.0;4
gsx 400 e;1984;27.0;4
gsx 400 e;1985;27.0;4
gsx 400 e;1986;27.0;4
gsx 400 e;1987;27.0;4
gsx 400 e;1988;27.0;4
gsx 400 f katana;1981;42.0;4
gsx 400 f katana;1982;42.0;4
gsx 400 f katana;1983;42.0;4
gsx 400 impulse;2005;;4
gsx 400 l;1981;27.0;4
gsx 400 l;1982;27.0;4
gsx 400 s;1981;27.0;4
gsx 400 s;1983;27.0;4
gsx 400 s;1984;27.0;4
gsx 400 s;1985;27.0;4
gsx 400 s;1987;27.0;4
gsx 400 s;1988;27.0;4
gsx 550 ef;1984;64.0;4
gsx 550 ef;1985;64.0;4
gsx 550 ef;1986;64.0;4
gsx 550 ef;1987;64.0;4
gsx 550 es;1983;64.0;4
gsx 550 es;1984;64.0;4
gsx 550 es;1985;64.0;4
gsx 550 es;1986;64.0;4
gsx 550 es;1987;64.0;4
gsx 550 eu;1987;50.0;4
gsx 600 f;1988;86.0;4
gsx 600 f;1989;86.0;4
gsx 600 f;1990;86.0;4
gsx 600 f;1991;86.0;4
gsx 600 f;1992;86.0;4
gsx 600 f;1997;86.0;4
gsx 600 f;1998;86.0;4
gsx 600 f;1999;78.0;4
gsx 600 f;2000;80.0;4
gsx 600 f (reduced effect #2);1990;27.0;4
gsx 600 f (reduced effect #2);1991;27.0;4
gsx 600 f (reduced effect #2);1992;27.0;4
gsx 600 f (reduced effect);1989;50.0;4
gsx 600 f (reduced effect);1990;50.0;4
gsx 600 f (reduced effect);1991;50.0;4
gsx 600 f katana;1993;86.0;4
gsx 600 f katana;2001;78.0;4
gsx 600 f katana;2002;;4
gsx 600 f katana;2003;80.0;4
gsx 600 fs;1995;86.0;4
gsx 750;1980;80.0;4
gsx 750;1998;86.0;4
gsx 750;1999;86.0;4
gsx 750;2000;86.0;4
gsx 750;2001;86.0;4
gsx 750 e;1981;80.0;4
gsx 750 e;1983;80.0;4
gsx 750 e silver suzi;1981;80.0;4
gsx 750 ef;1984;90.0;4
gsx 750 ef;1985;90.0;4
gsx 750 ef;1986;90.0;4
gsx 750 ef;1987;90.0;4
gsx 750 es;1983;86.0;4
gsx 750 es;1984;90.0;4
gsx 750 es;1985;90.0;4
gsx 750 es;1986;90.0;4
gsx 750 f;1989;106.0;4
gsx 750 f;1990;106.0;4
gsx 750 f;1991;106.0;4
gsx 750 f;1992;106.0;4
gsx 750 f;1996;91.8;4
gsx 750 f;1997;98.0;4
gsx 750 f;1998;92.0;4
gsx 750 f;2000;93.0;4
gsx 750 f;2006;91.3;4
gsx 750 f (reduced effect);1989;100.0;4
gsx 750 f (reduced effect);1990;100.0;4
gsx 750 f (reduced effect);1991;100.0;4
gsx 750 f (reduced effect);1992;100.0;4
gsx 750 f katana;1999;93.0;4
gsx 750 f katana;2001;92.0;4
gsx 750 f katana;2002;;4
gsx 750 f katana;2003;93.0;4
gsx 750 fs;1995;106.0;4
gsx 750 l;1980;80.0;4
gsx 750 l;1981;80.0;4
gsx 750 s katana;1981;82.0;4
gsx 750 s katana;1982;82.0;4
gsx 750 s katana;1983;82.0;4
gsx 750 s katana;1984;82.0;4
gsx x impulse;1985;;4
gsx-r 1000;2001;160.0;4
gsx-r 1000;2002;;4
gsx-r 1000;2003;164.0;4
gsx-r 1000;2004;;4
gsx-r 1000;2005;;4
gsx-r 1000;2006;;4
gsx-r 1000;2007;;4
gsx-r 1000 anniversary;2010;;4
gsx-r 1000 mladin replica;2004;;4
gsx-r 1100;1986;130.0;4
gsx-r 1100;1987;130.0;4
gsx-r 1100;1988;130.0;4
gsx-r 1100;1989;143.0;4
gsx-r 1100;1990;143.0;4
gsx-r 1100;1991;143.0;4
gsx-r 1100;1992;143.0;4
gsx-r 1100;1996;153.0;4
gsx-r 1100 (reduced effect);1986;100.0;4
gsx-r 1100 (reduced effect);1988;100.0;4
gsx-r 1100 (reduced effect);1989;100.0;4
gsx-r 1100 (reduced effect);1990;100.0;4
gsx-r 1100 (reduced effect);1991;100.0;4
gsx-r 1100 (reduced effect);1992;100.0;4
gsx-r 1100 w;1997;155.0;4
gsx-r 1100 ws;1995;153.0;4
gsx-r 1300 hayabusa;2000;175.0;4
gsx-r 250;1988;45.0;4
gsx-r 400;1984;59.0;4
gsx-r 600;1997;103.0;4
gsx-r 600;1998;110.0;4
gsx-r 600;1999;106.0;4
gsx-r 600;2000;106.0;4
gsx-r 600;2001;98.0;4
gsx-r 600;2002;;4
gsx-r 600;2003;115.0;4
gsx-r 600;2004;;4
gsx-r 600;2005;;4
gsx-r 600;2006;;4
gsx-r 600;2007;;4
gsx-r 600 20th anniversary;2006;;4
gsx-r 600 m;2002;;4
gsx-r 600 w;1992;106.0;4
gsx-r 750;1985;106.0;4
gsx-r 750;1986;106.0;4
gsx-r 750;1987;106.0;4
gsx-r 750;1988;112.0;4
gsx-r 750;1989;112.0;4
gsx-r 750;1990;112.0;4
gsx-r 750;1991;116.0;4
gsx-r 750;1996;130.0;4
gsx-r 750;1997;128.0;4
gsx-r 750;1998;135.0;4
gsx-r 750;1999;134.0;4
gsx-r 750;2000;141.0;4
gsx-r 750;2001;141.0;4
gsx-r 750;2002;;4
gsx-r 750;2003;141.0;4
gsx-r 750;2004;;4
gsx-r 750;2005;;4
gsx-r 750;2006;;4
gsx-r 750;2007;;4
gsx-r 750 (reduced effect);1985;100.0;4
gsx-r 750 (reduced effect);1986;100.0;4
gsx-r 750 (reduced effect);1988;100.0;4
gsx-r 750 (reduced effect);1989;100.0;4
gsx-r 750 (reduced effect);1990;100.0;4
gsx-r 750 (reduced effect);1991;100.0;4
gsx-r 750 20th anniversary;2006;;4
gsx-r 750 r;1989;120.0;4
gsx-r 750 r (reduced effect);1989;100.0;4
gsx-r 750 special edition (reduced effect);1986;100.0;4
gsx-r 750 w;1992;118.0;4
gsx-r 750 w (reduced effect);1992;100.0;4
gsx-r 750 ws;1995;118.0;4
gsx-r1000;2008;;4
gsx-r1000;2009;;4
gsx-r1000;2010;;4
gsx-r1000;2011;182.0;4
gsx-r1000;2012;182.0;4
gsx-r1000;2013;;4
gsx-r1000;2014;;4
gsx-r1000;2015;185.0;4
gsx-r1000;2016;185.0;4
gsx-r1000;2017;185.0;4
gsx-r1000;2018;185.0;4
gsx-r1000;2019;198.0;4
gsx-r1000;2020;198.0;4
gsx-r1000;2021;198.0;4
gsx-r1000;2022;198.0;4
gsx-r1000  se;2014;;4
gsx-r1000 1 million;2013;;4
gsx-r1000 abs;2016;185.0;4
gsx-r1000 abs 30th anniversary;2016;185.0;4
gsx-r1000 abs moto gp;2015;185.0;4
gsx-r1000 abs moto gp;2016;185.0;4
gsx-r1000 cameron donald;2009;;4
gsx-r1000 commemorative edition;2016;185.0;4
gsx-r1000 ecstar;2019;185.0;4
gsx-r1000 l7;2016;185.0;4
gsx-r1000 moto gp;2015;185.0;4
gsx-r1000 moto gp;2017;185.0;4
gsx-r1000 phantom.;2007;185.0;4
gsx-r1000a;2021;185.0;4
gsx-r1000a;2022;185.0;4
gsx-r1000r;2017;185.0;4
gsx-r1000r;2018;185.0;4
gsx-r1000r;2019;185.0;4
gsx-r1000r;2020;185.0;4
gsx-r1000r;2021;185.0;4
gsx-r1000r;2022;185.0;4
gsx-r1000r anniversary;2021;185.0;4
gsx-r1000r barry sheene 1976;2021;196.0;4
gsx-r1000r barry sheene 1977;2021;196.0;4
gsx-r1000r bsb replica;2019;199.0;4
gsx-r1000r ecstar;2019;185.0;4
gsx-r1000r franco uncini;2021;196.0;4
gsx-r1000r joan mir;2021;196.0;4
gsx-r1000r kenny roberts jr;2021;196.0;4
gsx-r1000r kevin schwantz;2021;196.0;4
gsx-r1000r marco lucchinelli;2021;196.0;4
gsx-r1000r phantom;2022;202.0;4
gsx-r1000rz;2022;198.0;4
gsx-r1000x;2019;;4
gsx-r1000z;2013;;4
gsx-r1000z;2014;182.0;4
gsx-r1000zse;2014;182.0;4
gsx-r125;2017;;4
gsx-r125;2018;14.8;4
gsx-r125;2019;14.8;4
gsx-r125;2021;;4
gsx-r125;2022;15.0;4
gsx-r125 abs;2017;;4
gsx-r125 abs;2019;14.8;4
gsx-r125 gp;2018;14.8;4
gsx-r150;2020;18.9;4
gsx-r150;2022;18.9;4
gsx-r600;2008;;4
gsx-r600;2009;;4
gsx-r600;2010;;4
gsx-r600;2011;124.0;4
gsx-r600;2012;124.0;4
gsx-r600;2013;;4
gsx-r600;2015;125.0;4
gsx-r600;2016;;4
gsx-r600;2017;;4
gsx-r600;2018;;4
gsx-r600;2019;;4
gsx-r600;2020;;4
gsx-r600;2021;;4
gsx-r600;2022;;4
gsx-r600 30th anniversary;2016;125.0;4
gsx-r600 anniversary;2021;;4
gsx-r600 bruce anstey;2009;;4
gsx-r600 moto gp;2015;125.0;4
gsx-r600 moto gp;2016;125.0;4
gsx-r600z;2022;;4
gsx-r750;2008;;4
gsx-r750;2009;;4
gsx-r750;2010;;4
gsx-r750;2011;148.0;4
gsx-r750;2012;148.0;4
gsx-r750;2013;;4
gsx-r750;2014;;4
gsx-r750;2015;150.0;4
gsx-r750;2016;150.0;4
gsx-r750;2017;150.0;4
gsx-r750;2018;150.0;4
gsx-r750;2019;150.0;4
gsx-r750;2020;150.0;4
gsx-r750;2021;150.0;4
gsx-r750;2022;150.0;4
gsx-r750 30th anniversay;2016;148.0;4
gsx-r750 50th anniversary;2014;;4
gsx-r750 anniversary;2021;150.0;4
gsx-r750 moto gp;2015;150.0;4
gsx-r750 moto gp;2016;148.0;4
gsx-r750 yoshimura;2014;;4
gsx-r750z;2014;;4
gsx-r750z;2022;150.0;4
gsx-rr;2015;230.0;4
gsx-rr;2018;240.0;4
gsx-s1000;2015;;4
gsx-s1000;2016;;4
gsx-s1000;2017;;4
gsx-s1000;2018;;4
gsx-s1000;2019;150.0;4
